participant_name,ev,market,line,type,game,date,over_odds,under_odds
Malik Beasley,23.13,player_points_over_under,11.5,under,fantasy__2023-11-18__cf41474648008c37e1861b6ae9f2e70a__player_points_over_under.json,2023-11-18,-57.75,-123.5
Jimmy Butler,21.584999999999997,player_assists_points_rebounds_over_under,35.5,under,fantasy__2023-11-18__7a74c033d7967eb32892f0a7634c5e7f__player_assists_points_rebounds_over_under.json,2023-11-18,49.25,-129.5
Nikola Vucevic,21.43,player_steals_over_under,0.5,under,fantasy__2023-11-18__7a74c033d7967eb32892f0a7634c5e7f__player_steals_over_under.json,2023-11-18,48.25,-129.75
Jalen Williams,21.155,player_assists_points_rebounds_over_under,22.5,under,fantasy__2023-11-18__4254de4fa31b743575a85280e0f52ce2__player_assists_points_rebounds_over_under.json,2023-11-18,-59.5,-120.5
Anthony Edwards,20.229999999999997,player_threes_over_under,2.5,over,fantasy__2023-11-18__f9e2dde2289207a5d5d50c18252608b3__player_threes_over_under.json,2023-11-18,-122.5,-57.25
Keldon Johnson,18.22,player_points_over_under,18.5,under,fantasy__2023-11-18__59f288da3aba9be55f26e86ce22e3232__player_points_over_under.json,2023-11-18,-61.0,-120.25
Bobby Portis,16.775,player_points_over_under,13.5,over,fantasy__2023-11-18__cf41474648008c37e1861b6ae9f2e70a__player_points_over_under.json,2023-11-18,-117.75,-62.25
Malik Beasley,16.47,player_points_rebounds_over_under,14.5,over,fantasy__2023-11-18__cf41474648008c37e1861b6ae9f2e70a__player_points_rebounds_over_under.json,2023-11-18,20.0,-72.5
Coby White,15.090000000000003,player_rebounds_over_under,2.5,under,fantasy__2023-11-18__7a74c033d7967eb32892f0a7634c5e7f__player_rebounds_over_under.json,2023-11-18,167.5,-230.0
Malik Beasley,14.719999999999999,player_threes_over_under,2.5,under,fantasy__2023-11-18__cf41474648008c37e1861b6ae9f2e70a__player_threes_over_under.json,2023-11-18,165.0,-225.0
Shai Gilgeous-Alexander,14.719999999999999,player_blocks_steals_over_under,2.5,under,fantasy__2023-11-18__4254de4fa31b743575a85280e0f52ce2__player_blocks_steals_over_under.json,2023-11-18,165.0,-225.0
Kyrie Irving,14.129999999999995,player_blocks_steals_over_under,1.5,under,fantasy__2023-11-18__cf41474648008c37e1861b6ae9f2e70a__player_blocks_steals_over_under.json,2023-11-18,160.0,-220.0
Mitchell Robinson,13.89,player_points_rebounds_over_under,17.5,under,fantasy__2023-11-18__21a0e53e6ba56b24397a41ddfd038568__player_points_rebounds_over_under.json,2023-11-18,-130.0,0.0
Pat Connaughton,13.89,player_points_rebounds_over_under,13.5,over,fantasy__2023-11-18__cf41474648008c37e1861b6ae9f2e70a__player_points_rebounds_over_under.json,2023-11-18,0.0,-130.0
Jalen Williams,13.89,player_assists_points_over_under,18.5,over,fantasy__2023-11-18__4254de4fa31b743575a85280e0f52ce2__player_assists_points_over_under.json,2023-11-18,0.0,-130.0
Grant Williams,13.700000000000003,player_points_over_under,8.5,under,fantasy__2023-11-18__cf41474648008c37e1861b6ae9f2e70a__player_points_over_under.json,2023-11-18,-132.5,0.0
Chet Holmgren,13.700000000000003,player_assists_rebounds_over_under,10.5,over,fantasy__2023-11-18__4254de4fa31b743575a85280e0f52ce2__player_assists_rebounds_over_under.json,2023-11-18,0.0,-132.5
Dyson Daniels,13.700000000000003,player_assists_rebounds_over_under,9.5,under,fantasy__2023-11-18__f9e2dde2289207a5d5d50c18252608b3__player_assists_rebounds_over_under.json,2023-11-18,-132.5,0.0
Pat Connaughton,13.700000000000003,player_assists_points_over_under,10.5,under,fantasy__2023-11-18__cf41474648008c37e1861b6ae9f2e70a__player_assists_points_over_under.json,2023-11-18,-132.5,0.0
Derrick Jones Jr.,12.939999999999998,player_rebounds_over_under,3.5,over,fantasy__2023-11-18__cf41474648008c37e1861b6ae9f2e70a__player_rebounds_over_under.json,2023-11-18,2.5,-135.0
Kyle Lowry,12.100000000000001,player_points_rebounds_over_under,10.5,over,fantasy__2023-11-18__7a74c033d7967eb32892f0a7634c5e7f__player_points_rebounds_over_under.json,2023-11-18,-17.5,-10.0
Victor Wembanyama,12.060000000000002,player_points_over_under,19.5,over,fantasy__2023-11-18__59f288da3aba9be55f26e86ce22e3232__player_points_over_under.json,2023-11-18,-55.25,-81.5
Shai Gilgeous-Alexander,12.020000000000003,player_assists_rebounds_over_under,11.5,over,fantasy__2023-11-18__4254de4fa31b743575a85280e0f52ce2__player_assists_rebounds_over_under.json,2023-11-18,5.0,-140.0
Brandon Ingram,11.29,player_rebounds_over_under,5.5,under,fantasy__2023-11-18__f9e2dde2289207a5d5d50c18252608b3__player_rebounds_over_under.json,2023-11-18,-142.5,7.5
Desmond Bane,10.57,player_assists_over_under,5.5,over,fantasy__2023-11-18__59f288da3aba9be55f26e86ce22e3232__player_assists_over_under.json,2023-11-18,10.0,-145.0
Pat Connaughton,10.29,player_points_over_under,8.5,under,fantasy__2023-11-18__cf41474648008c37e1861b6ae9f2e70a__player_points_over_under.json,2023-11-18,135.0,-182.5
Keldon Johnson,10.170000000000002,player_assists_over_under,4.5,under,fantasy__2023-11-18__59f288da3aba9be55f26e86ce22e3232__player_assists_over_under.json,2023-11-18,135.0,-180.0
Coby White,10.0,player_points_over_under,10.5,under,fantasy__2023-11-18__7a74c033d7967eb32892f0a7634c5e7f__player_points_over_under.json,2023-11-18,-12.5,-20.0
Josh Giddey,10.0,player_assists_rebounds_over_under,11.5,over,fantasy__2023-11-18__4254de4fa31b743575a85280e0f52ce2__player_assists_rebounds_over_under.json,2023-11-18,-20.0,-12.5
Bismack Biyombo,9.700000000000003,player_blocks_steals_over_under,2.5,over,fantasy__2023-11-18__59f288da3aba9be55f26e86ce22e3232__player_blocks_steals_over_under.json,2023-11-18,12.5,-150.0
Brandon Ingram,9.009999999999998,player_assists_points_over_under,33.5,over,fantasy__2023-11-18__f9e2dde2289207a5d5d50c18252608b3__player_assists_points_over_under.json,2023-11-18,15.0,-152.5
Jimmy Butler,8.979999999999997,player_assists_points_rebounds_over_under,35.5,over,fantasy__2023-11-18__7a74c033d7967eb32892f0a7634c5e7f__player_assists_points_rebounds_over_under.json,2023-11-18,-177.0,125.0
Shai Gilgeous-Alexander,8.75,player_blocks_over_under,0.5,under,fantasy__2023-11-18__4254de4fa31b743575a85280e0f52ce2__player_blocks_over_under.json,2023-11-18,127.5,-167.5
Jalen Williams,8.490000000000002,player_assists_over_under,2.5,under,fantasy__2023-11-18__4254de4fa31b743575a85280e0f52ce2__player_assists_over_under.json,2023-11-18,125.0,-167.5
Miles Bridges,7.550000000000004,player_rebounds_over_under,5.5,under,fantasy__2023-11-18__21a0e53e6ba56b24397a41ddfd038568__player_rebounds_over_under.json,2023-11-18,-61.75,-72.0
Kyle Lowry,7.32,player_assists_rebounds_over_under,7.5,over,fantasy__2023-11-18__7a74c033d7967eb32892f0a7634c5e7f__player_assists_rebounds_over_under.json,2023-11-18,-25.0,-17.5
Zach Collins,7.299999999999997,player_assists_points_rebounds_over_under,25.5,over,fantasy__2023-11-18__59f288da3aba9be55f26e86ce22e3232__player_assists_points_rebounds_over_under.json,2023-11-18,-162.0,117.0
Malik Beasley,7.270000000000003,player_rebounds_over_under,3.5,over,fantasy__2023-11-18__cf41474648008c37e1861b6ae9f2e70a__player_rebounds_over_under.json,2023-11-18,-17.5,-12.5
Rudy Gobert,7.270000000000003,player_assists_points_over_under,13.5,under,fantasy__2023-11-18__f9e2dde2289207a5d5d50c18252608b3__player_assists_points_over_under.json,2023-11-18,-12.5,-17.5
Kyrie Irving,7.259999999999998,player_assists_rebounds_over_under,10.5,over,fantasy__2023-11-18__cf41474648008c37e1861b6ae9f2e70a__player_assists_rebounds_over_under.json,2023-11-18,42.5,-110.0
Keldon Johnson,7.090000000000003,player_rebounds_over_under,5.5,under,fantasy__2023-11-18__59f288da3aba9be55f26e86ce22e3232__player_rebounds_over_under.json,2023-11-18,117.5,-157.5
P.J. Washington,7.09,player_threes_over_under,1.5,over,fantasy__2023-11-18__21a0e53e6ba56b24397a41ddfd038568__player_threes_over_under.json,2023-11-18,-62.25,-23.75
Bismack Biyombo,7.079999999999998,player_rebounds_over_under,9.5,over,fantasy__2023-11-18__59f288da3aba9be55f26e86ce22e3232__player_rebounds_over_under.json,2023-11-18,-59.25,-122.0
Dyson Daniels,6.93,player_assists_over_under,4.5,under,fantasy__2023-11-18__f9e2dde2289207a5d5d50c18252608b3__player_assists_over_under.json,2023-11-18,117.5,-155.0
Brook Lopez,6.855,player_rebounds_over_under,5.5,over,fantasy__2023-11-18__cf41474648008c37e1861b6ae9f2e70a__player_rebounds_over_under.json,2023-11-18,-58.0,-124.5
Josh Richardson,6.649999999999999,player_rebounds_over_under,2.5,under,fantasy__2023-11-18__7a74c033d7967eb32892f0a7634c5e7f__player_rebounds_over_under.json,2023-11-18,115.0,-155.0
Luka Doncic,6.395,player_rebounds_over_under,8.5,under,fantasy__2023-11-18__cf41474648008c37e1861b6ae9f2e70a__player_rebounds_over_under.json,2023-11-18,115.5,-153.25
Bam Adebayo,6.100000000000001,player_assists_rebounds_over_under,14.5,over,fantasy__2023-11-18__7a74c033d7967eb32892f0a7634c5e7f__player_assists_rebounds_over_under.json,2023-11-18,-20.0,-15.0
Rudy Gobert,5.990000000000002,player_points_rebounds_over_under,23.5,over,fantasy__2023-11-18__f9e2dde2289207a5d5d50c18252608b3__player_points_rebounds_over_under.json,2023-11-18,-145.0,115.0
Lamelo Ball,5.719999999999999,player_points_over_under,25.5,under,fantasy__2023-11-18__21a0e53e6ba56b24397a41ddfd038568__player_points_over_under.json,2023-11-18,112.0,-146.0
Shai Gilgeous-Alexander,5.719999999999999,player_assists_over_under,5.5,over,fantasy__2023-11-18__4254de4fa31b743575a85280e0f52ce2__player_assists_over_under.json,2023-11-18,-147.0,111.75
Duncan Robinson,5.619999999999997,player_threes_over_under,3.5,under,fantasy__2023-11-18__7a74c033d7967eb32892f0a7634c5e7f__player_threes_over_under.json,2023-11-18,110.0,-147.5
Karl-Anthony Towns,5.449999999999999,player_blocks_over_under,0.5,over,fantasy__2023-11-18__f9e2dde2289207a5d5d50c18252608b3__player_blocks_over_under.json,2023-11-18,-56.0,-28.75
Karl-Anthony Towns,5.409999999999997,player_assists_rebounds_over_under,11.5,over,fantasy__2023-11-18__f9e2dde2289207a5d5d50c18252608b3__player_assists_rebounds_over_under.json,2023-11-18,-145.0,110.0
Bam Adebayo,5.404999999999998,player_assists_points_rebounds_over_under,36.5,under,fantasy__2023-11-18__7a74c033d7967eb32892f0a7634c5e7f__player_assists_points_rebounds_over_under.json,2023-11-18,9.5,-150.5
Kyrie Irving,5.299999999999997,player_points_over_under,24.5,over,fantasy__2023-11-18__cf41474648008c37e1861b6ae9f2e70a__player_points_over_under.json,2023-11-18,-136.0,102.0
Josh Giddey,5.240000000000002,player_rebounds_over_under,6.5,under,fantasy__2023-11-18__4254de4fa31b743575a85280e0f52ce2__player_rebounds_over_under.json,2023-11-18,109.0,-142.5
Jalen Williams,5.159999999999997,player_points_over_under,15.5,over,fantasy__2023-11-18__4254de4fa31b743575a85280e0f52ce2__player_points_over_under.json,2023-11-18,-143.0,109.0
Grant Williams,5.064999999999998,player_points_over_under,8.5,over,fantasy__2023-11-18__cf41474648008c37e1861b6ae9f2e70a__player_points_over_under.json,2023-11-18,-143.5,108.0
Herbert Jones,5.035,player_assists_over_under,2.5,over,fantasy__2023-11-18__f9e2dde2289207a5d5d50c18252608b3__player_assists_over_under.json,2023-11-18,-142.5,108.5
Stephen Curry,5.009999999999998,player_assists_points_rebounds_over_under,39.5,under,fantasy__2023-11-18__4254de4fa31b743575a85280e0f52ce2__player_assists_points_rebounds_over_under.json,2023-11-18,-5.0,-124.0
Russell Westbrook,49.129999999999995,player_assists_points_rebounds_over_under,21.5,over,fantasy__2023-11-17__68c1f41c21ede26d742e8d1d3f5d7e89__player_assists_points_rebounds_over_under.json,2023-11-17,-130.5,-0.5
Demar Derozan,49.129999999999995,player_points_over_under,20.5,over,fantasy__2023-11-17__1cc909a8b61b525587ba1c48c60bbf5c__player_points_over_under.json,2023-11-17,-131.5,-0.5
John Collins,48.290000000000006,player_points_over_under,14.5,over,fantasy__2023-11-17__99036e204c6a1e71802e54c497093bb0__player_points_over_under.json,2023-11-17,-132.5,-1.0
Franz Wagner,47.480000000000004,player_assists_points_rebounds_over_under,28.5,under,fantasy__2023-11-17__1cc909a8b61b525587ba1c48c60bbf5c__player_assists_points_rebounds_over_under.json,2023-11-17,-1.5,-133.5
Jordan Clarkson,47.47,player_rebounds_over_under,3.5,under,fantasy__2023-11-17__99036e204c6a1e71802e54c497093bb0__player_rebounds_over_under.json,2023-11-17,-1.5,-132.0
Norman Powell,47.459999999999994,player_points_over_under,11.5,under,fantasy__2023-11-17__68c1f41c21ede26d742e8d1d3f5d7e89__player_points_over_under.json,2023-11-17,-1.5,-131.0
Daniel Gafford,45.995,player_rebounds_over_under,5.5,over,fantasy__2023-11-17__cc0f6d48bf0dfcd28f45dd69ff9b4b22__player_rebounds_over_under.json,2023-11-17,-130.5,-2.5
Cade Cunningham,45.83,player_points_over_under,21.5,over,fantasy__2023-11-17__4136730ceb1dd9ac6755505525002493__player_points_over_under.json,2023-11-17,-127.5,-2.5
Khris Middleton,45.790000000000006,player_assists_points_over_under,14.5,over,fantasy__2023-11-17__09e447b495e2c72b898d610799451ee9__player_assists_points_over_under.json,2023-11-17,-125.0,-2.5
Talen Horton-Tucker,45.790000000000006,player_assists_points_over_under,11.5,over,fantasy__2023-11-17__99036e204c6a1e71802e54c497093bb0__player_assists_points_over_under.json,2023-11-17,-125.0,-2.5
Ochai Agbaji,44.349999999999994,player_points_over_under,8.5,under,fantasy__2023-11-17__99036e204c6a1e71802e54c497093bb0__player_points_over_under.json,2023-11-17,-3.5,-130.0
Zach Lavine,44.33,player_assists_over_under,3.5,over,fantasy__2023-11-17__1cc909a8b61b525587ba1c48c60bbf5c__player_assists_over_under.json,2023-11-17,-128.5,-3.5
Daniel Gafford,44.31999999999999,player_assists_points_rebounds_over_under,15.5,under,fantasy__2023-11-17__cc0f6d48bf0dfcd28f45dd69ff9b4b22__player_assists_points_rebounds_over_under.json,2023-11-17,-3.5,-128.0
Shaedon Sharpe,42.17,player_assists_rebounds_over_under,9.5,under,fantasy__2023-11-17__14c0c755d1e7569e2a79bd9d662ae64b__player_assists_rebounds_over_under.json,2023-11-17,-5.0,-127.5
Josh Okogie,42.11,player_points_over_under,6.5,under,fantasy__2023-11-17__99036e204c6a1e71802e54c497093bb0__player_points_over_under.json,2023-11-17,-5.0,-125.0
Malik Beasley,42.040000000000006,player_points_over_under,8.5,over,fantasy__2023-11-17__09e447b495e2c72b898d610799451ee9__player_points_over_under.json,2023-11-17,-122.5,-5.0
Bobby Portis,42.040000000000006,player_points_rebounds_over_under,20.5,under,fantasy__2023-11-17__09e447b495e2c72b898d610799451ee9__player_points_rebounds_over_under.json,2023-11-17,-5.0,-122.5
Franz Wagner,41.870000000000005,player_points_over_under,19.5,over,fantasy__2023-11-17__1cc909a8b61b525587ba1c48c60bbf5c__player_points_over_under.json,2023-11-17,-116.66666666666667,-5.0
Nikola Jokic,40.120000000000005,player_assists_over_under,9.5,under,fantasy__2023-11-17__5c6e12a72ec7523d645c52dcac935be4__player_assists_over_under.json,2023-11-17,-6.5,-125.5
Brook Lopez,39.599999999999994,player_points_over_under,10.5,over,fantasy__2023-11-17__09e447b495e2c72b898d610799451ee9__player_points_over_under.json,2023-11-17,-129.0,-7.0
Lauri Markkanen,38.900000000000006,player_points_over_under,24.5,under,fantasy__2023-11-17__99036e204c6a1e71802e54c497093bb0__player_points_over_under.json,2023-11-17,-7.5,-126.5
Kevin Huerter,38.900000000000006,player_blocks_steals_over_under,1.5,under,fantasy__2023-11-17__ca75c4e0d67c2869366e1cd3ad6d68c3__player_blocks_steals_over_under.json,2023-11-17,-5.0,-61.666666666666664
Donovan Mitchell,38.790000000000006,player_points_over_under,29.5,over,fantasy__2023-11-17__4136730ceb1dd9ac6755505525002493__player_points_over_under.json,2023-11-17,-123.5,-7.5
Bobby Portis,38.75,player_points_over_under,12.5,under,fantasy__2023-11-17__09e447b495e2c72b898d610799451ee9__player_points_over_under.json,2023-11-17,-7.5,-122.5
Bobby Portis,38.75,player_assists_points_over_under,13.5,under,fantasy__2023-11-17__09e447b495e2c72b898d610799451ee9__player_assists_points_over_under.json,2023-11-17,-7.5,-122.5
Goga Bitadze,38.730000000000004,player_rebounds_over_under,7.5,over,fantasy__2023-11-17__1cc909a8b61b525587ba1c48c60bbf5c__player_rebounds_over_under.json,2023-11-17,-122.0,-7.5
Malik Beasley,38.66,player_points_rebounds_over_under,12.5,over,fantasy__2023-11-17__09e447b495e2c72b898d610799451ee9__player_points_rebounds_over_under.json,2023-11-17,-120.0,-7.5
Ivica Zubac,37.260000000000005,player_points_rebounds_over_under,19.5,under,fantasy__2023-11-17__68c1f41c21ede26d742e8d1d3f5d7e89__player_points_rebounds_over_under.json,2023-11-17,-10.0,-165.0
Joel Embiid,37.2,player_blocks_steals_over_under,2.5,under,fantasy__2023-11-17__458b3556cc9f703d6b1ec69c2bc18628__player_blocks_steals_over_under.json,2023-11-17,-8.333333333333334,-110.0
Bilal Coulibaly,37.150000000000006,player_points_over_under,7.5,over,fantasy__2023-11-17__cc0f6d48bf0dfcd28f45dd69ff9b4b22__player_points_over_under.json,2023-11-17,-120.0,-8.75
Khris Middleton,36.7,player_assists_rebounds_over_under,6.5,under,fantasy__2023-11-17__09e447b495e2c72b898d610799451ee9__player_assists_rebounds_over_under.json,2023-11-17,-5.0,-45.0
Dyson Daniels,35.83,player_points_over_under,8.5,over,fantasy__2023-11-17__5c6e12a72ec7523d645c52dcac935be4__player_points_over_under.json,2023-11-17,-122.5,-10.0
Julius Randle,35.58,player_assists_points_over_under,30.5,under,fantasy__2023-11-17__cc0f6d48bf0dfcd28f45dd69ff9b4b22__player_assists_points_over_under.json,2023-11-17,-11.666666666666666,-163.33333333333334
Fred Vanvleet,34.06999999999999,player_assists_over_under,6.5,over,fantasy__2023-11-17__68c1f41c21ede26d742e8d1d3f5d7e89__player_assists_over_under.json,2023-11-17,-119.5,-11.5
Tobias Harris,32.94,player_assists_points_rebounds_over_under,28.5,under,fantasy__2023-11-17__458b3556cc9f703d6b1ec69c2bc18628__player_assists_points_rebounds_over_under.json,2023-11-17,-12.5,-117.5
Gordon Hayward,32.94,player_assists_points_over_under,21.5,over,fantasy__2023-11-17__09e447b495e2c72b898d610799451ee9__player_assists_points_over_under.json,2023-11-17,-117.5,-12.5
Kelly Olynyk,32.875,player_rebounds_over_under,6.5,under,fantasy__2023-11-17__99036e204c6a1e71802e54c497093bb0__player_rebounds_over_under.json,2023-11-17,-17.666666666666668,-128.83333333333334
Jalen Brunson,32.510000000000005,player_rebounds_over_under,3.5,over,fantasy__2023-11-17__cc0f6d48bf0dfcd28f45dd69ff9b4b22__player_rebounds_over_under.json,2023-11-17,-160.0,-15.0
Gordon Hayward,32.17,player_assists_rebounds_over_under,8.5,under,fantasy__2023-11-17__09e447b495e2c72b898d610799451ee9__player_assists_rebounds_over_under.json,2023-11-17,-12.5,-105.0
Jaylen Brown,29.689999999999998,player_points_rebounds_over_under,27.5,under,fantasy__2023-11-17__9f3a61f5908bbf9b45332056c3534d3d__player_points_rebounds_over_under.json,2023-11-17,-18.333333333333332,-155.0
Taurean Prince,29.549999999999997,player_points_rebounds_over_under,11.5,under,fantasy__2023-11-17__14c0c755d1e7569e2a79bd9d662ae64b__player_points_rebounds_over_under.json,2023-11-17,-18.333333333333332,-151.66666666666666
Tyus Jones,28.480000000000004,player_points_over_under,9.5,under,fantasy__2023-11-17__cc0f6d48bf0dfcd28f45dd69ff9b4b22__player_points_over_under.json,2023-11-17,-20.0,-155.0
Tari Eason,27.72,player_steals_over_under,0.5,over,fantasy__2023-11-17__68c1f41c21ede26d742e8d1d3f5d7e89__player_steals_over_under.json,2023-11-17,-36.666666666666664,-8.333333333333334
D'Angelo Russell,27.629999999999995,player_assists_over_under,6.5,under,fantasy__2023-11-17__14c0c755d1e7569e2a79bd9d662ae64b__player_assists_over_under.json,2023-11-17,-16.666666666666668,-116.0
Khris Middleton,25.955,player_threes_over_under,1.5,under,fantasy__2023-11-17__09e447b495e2c72b898d610799451ee9__player_threes_over_under.json,2023-11-17,38.416666666666664,-167.16666666666669
Tyus Jones,25.549999999999997,player_assists_rebounds_over_under,7.5,under,fantasy__2023-11-17__cc0f6d48bf0dfcd28f45dd69ff9b4b22__player_assists_rebounds_over_under.json,2023-11-17,-15.0,-67.5
Jordan Clarkson,25.52,player_assists_points_rebounds_over_under,29.5,under,fantasy__2023-11-17__99036e204c6a1e71802e54c497093bb0__player_assists_points_rebounds_over_under.json,2023-11-17,-53.5,-129.25
Deni Avdija,25.145000000000003,player_points_over_under,11.5,under,fantasy__2023-11-17__cc0f6d48bf0dfcd28f45dd69ff9b4b22__player_points_over_under.json,2023-11-17,-53.5,-128.75
De'Aaron Fox,24.564999999999998,player_points_over_under,27.5,under,fantasy__2023-11-17__ca75c4e0d67c2869366e1cd3ad6d68c3__player_points_over_under.json,2023-11-17,-56.083333333333336,-121.08333333333334
Domantas Sabonis,24.525000000000002,player_assists_over_under,7.5,under,fantasy__2023-11-17__ca75c4e0d67c2869366e1cd3ad6d68c3__player_assists_over_under.json,2023-11-17,-54.75,-127.0
Jalen Brunson,24.51,player_threes_over_under,2.5,under,fantasy__2023-11-17__cc0f6d48bf0dfcd28f45dd69ff9b4b22__player_threes_over_under.json,2023-11-17,-54.083333333333336,-127.33333333333334
Ivica Zubac,23.849999999999994,player_blocks_steals_over_under,1.5,under,fantasy__2023-11-17__68c1f41c21ede26d742e8d1d3f5d7e89__player_blocks_steals_over_under.json,2023-11-17,-26.666666666666668,-146.66666666666666
Nikola Jokic,23.729999999999997,player_points_over_under,32.5,under,fantasy__2023-11-17__5c6e12a72ec7523d645c52dcac935be4__player_points_over_under.json,2023-11-17,-58.25,-122.75
Franz Wagner,23.084999999999997,player_points_over_under,19.5,under,fantasy__2023-11-17__1cc909a8b61b525587ba1c48c60bbf5c__player_points_over_under.json,2023-11-17,49.25,-131.75
Collin Sexton,22.95,player_points_over_under,10.5,over,fantasy__2023-11-17__99036e204c6a1e71802e54c497093bb0__player_points_over_under.json,2023-11-17,-130.5,48.5
Tobias Harris,22.675,player_points_over_under,18.5,under,fantasy__2023-11-17__458b3556cc9f703d6b1ec69c2bc18628__player_points_over_under.json,2023-11-17,-56.75,-124.5
Derrick White,22.439999999999998,player_assists_over_under,4.5,over,fantasy__2023-11-17__9f3a61f5908bbf9b45332056c3534d3d__player_assists_over_under.json,2023-11-17,11.666666666666666,-51.666666666666664
Bobby Portis,22.115,player_assists_points_rebounds_over_under,21.5,over,fantasy__2023-11-17__09e447b495e2c72b898d610799451ee9__player_assists_points_rebounds_over_under.json,2023-11-17,-125.5,-55.0
Grayson Allen,21.89,player_assists_points_over_under,13.5,under,fantasy__2023-11-17__99036e204c6a1e71802e54c497093bb0__player_assists_points_over_under.json,2023-11-17,-48.333333333333336,20.0
Alex Caruso,21.129999999999995,player_assists_over_under,2.5,under,fantasy__2023-11-17__1cc909a8b61b525587ba1c48c60bbf5c__player_assists_over_under.json,2023-11-17,-53.333333333333336,16.666666666666668
Nikola Vucevic,20.980000000000004,player_rebounds_over_under,11.5,under,fantasy__2023-11-17__1cc909a8b61b525587ba1c48c60bbf5c__player_rebounds_over_under.json,2023-11-17,-51.666666666666664,20.0
Andre Drummond,20.37,player_rebounds_over_under,5.5,under,fantasy__2023-11-17__1cc909a8b61b525587ba1c48c60bbf5c__player_rebounds_over_under.json,2023-11-17,-57.0,-125.25
Cam Reddish,20.27,player_points_over_under,10.5,over,fantasy__2023-11-17__14c0c755d1e7569e2a79bd9d662ae64b__player_points_over_under.json,2023-11-17,-122.16666666666666,-57.666666666666664
Max Strus,19.790000000000006,player_assists_rebounds_over_under,8.5,under,fantasy__2023-11-17__4136730ceb1dd9ac6755505525002493__player_assists_rebounds_over_under.json,2023-11-17,-33.333333333333336,-136.66666666666666
Tari Eason,19.040000000000006,player_points_over_under,7.5,under,fantasy__2023-11-17__68c1f41c21ede26d742e8d1d3f5d7e89__player_points_over_under.json,2023-11-17,-51.666666666666664,31.666666666666668
Josh Hart,18.86,player_assists_points_over_under,14.5,over,fantasy__2023-11-17__cc0f6d48bf0dfcd28f45dd69ff9b4b22__player_assists_points_over_under.json,2023-11-17,25.0,-56.666666666666664
Jerami Grant,18.67,player_points_over_under,23.5,over,fantasy__2023-11-17__14c0c755d1e7569e2a79bd9d662ae64b__player_points_over_under.json,2023-11-17,-131.66666666666666,-35.0
Alperen Sengun,18.67,player_assists_rebounds_over_under,13.5,over,fantasy__2023-11-17__68c1f41c21ede26d742e8d1d3f5d7e89__player_assists_rebounds_over_under.json,2023-11-17,-131.66666666666666,-35.0
De'Andre Hunter,18.549999999999997,player_rebounds_over_under,3.5,under,fantasy__2023-11-17__458b3556cc9f703d6b1ec69c2bc18628__player_rebounds_over_under.json,2023-11-17,-35.0,-130.0
Russell Westbrook,18.430000000000007,player_assists_rebounds_over_under,9.5,under,fantasy__2023-11-17__68c1f41c21ede26d742e8d1d3f5d7e89__player_assists_rebounds_over_under.json,2023-11-17,-35.0,-128.33333333333334
Onyeka Okongwu,18.430000000000007,player_points_rebounds_over_under,14.5,under,fantasy__2023-11-17__458b3556cc9f703d6b1ec69c2bc18628__player_points_rebounds_over_under.json,2023-11-17,-35.0,-128.33333333333334
Josh Hart,17.775,player_assists_points_rebounds_over_under,22.5,over,fantasy__2023-11-17__cc0f6d48bf0dfcd28f45dd69ff9b4b22__player_assists_points_rebounds_over_under.json,2023-11-17,-123.25,-57.75
Jonas Valanciunas,17.689999999999998,player_assists_rebounds_over_under,10.5,under,fantasy__2023-11-17__5c6e12a72ec7523d645c52dcac935be4__player_assists_rebounds_over_under.json,2023-11-17,-36.666666666666664,-128.33333333333334
Jerami Grant,17.689999999999998,player_assists_points_over_under,26.5,under,fantasy__2023-11-17__14c0c755d1e7569e2a79bd9d662ae64b__player_assists_points_over_under.json,2023-11-17,-36.666666666666664,-128.33333333333334
Georges Niang,17.560000000000002,player_points_rebounds_over_under,11.5,under,fantasy__2023-11-17__4136730ceb1dd9ac6755505525002493__player_points_rebounds_over_under.json,2023-11-17,-36.666666666666664,-126.66666666666667
Saddiq Bey,17.560000000000002,player_points_rebounds_over_under,15.5,under,fantasy__2023-11-17__458b3556cc9f703d6b1ec69c2bc18628__player_points_rebounds_over_under.json,2023-11-17,-36.666666666666664,-126.66666666666667
Grayson Allen,17.560000000000002,player_points_rebounds_over_under,15.5,under,fantasy__2023-11-17__99036e204c6a1e71802e54c497093bb0__player_points_rebounds_over_under.json,2023-11-17,-36.666666666666664,-126.66666666666667
John Collins,17.560000000000002,player_assists_points_over_under,15.5,over,fantasy__2023-11-17__99036e204c6a1e71802e54c497093bb0__player_assists_points_over_under.json,2023-11-17,-126.66666666666667,-36.666666666666664
Malik Beasley,17.430000000000007,player_assists_points_over_under,10.5,under,fantasy__2023-11-17__09e447b495e2c72b898d610799451ee9__player_assists_points_over_under.json,2023-11-17,-36.666666666666664,-125.0
Tyrese Maxey,17.430000000000007,player_assists_points_over_under,33.5,under,fantasy__2023-11-17__458b3556cc9f703d6b1ec69c2bc18628__player_assists_points_over_under.json,2023-11-17,-36.666666666666664,-125.0
Deandre Ayton,17.299999999999997,player_points_rebounds_over_under,22.5,over,fantasy__2023-11-17__14c0c755d1e7569e2a79bd9d662ae64b__player_points_rebounds_over_under.json,2023-11-17,-123.33333333333333,-36.666666666666664
