participant_name,ev,market,line,game,date
Matt Ryan,6.649999999999999,player_assists_points_rebounds_over_under,9.5,fantasy__2023-11-01__35965d479474c534b1f1970d5439cf32__player_assists_points_rebounds_over_under.json,2023-11-01
Malcolm Brogdon,6.649999999999999,player_assists_rebounds_over_under,7.5,fantasy__2023-11-01__776a9be0ce8679c19c5c172a69e800c3__player_assists_rebounds_over_under.json,2023-11-01
Talen Horton-Tucker,6.649999999999999,player_assists_rebounds_over_under,9.5,fantasy__2023-11-01__60212c14e2aef3b083ece75bddd1f30e__player_assists_rebounds_over_under.json,2023-11-01
Isaiah Joe,6.649999999999999,player_assists_rebounds_over_under,3.5,fantasy__2023-11-01__35965d479474c534b1f1970d5439cf32__player_assists_rebounds_over_under.json,2023-11-01
Bruce Brown,6.649999999999999,player_assists_rebounds_over_under,7.5,fantasy__2023-11-01__372d21f96f120b5be3befdd804e8b7c3__player_assists_rebounds_over_under.json,2023-11-01
Obi Toppin,6.649999999999999,player_rebounds_over_under,4.5,fantasy__2023-11-01__372d21f96f120b5be3befdd804e8b7c3__player_rebounds_over_under.json,2023-11-01
Karl-Anthony Towns,6.649999999999999,player_assists_points_over_under,23.5,fantasy__2023-11-01__3ec25da0ab9e11e9099100783231b47d__player_assists_points_over_under.json,2023-11-01
Georges Niang,6.614999999999998,player_assists_points_rebounds_over_under,14.5,fantasy__2023-11-01__33efad5a2419a4fa92e8688fc0c05374__player_assists_points_rebounds_over_under.json,2023-11-01
Isaiah Hartenstein,6.5,player_rebounds_over_under,6.5,fantasy__2023-11-01__33efad5a2419a4fa92e8688fc0c05374__player_rebounds_over_under.json,2023-11-01
Michael Porter Jr.,6.365000000000002,player_threes_over_under,2.5,fantasy__2023-11-01__3ec25da0ab9e11e9099100783231b47d__player_threes_over_under.json,2023-11-01
Jamal Murray,6.350000000000001,player_threes_over_under,2.5,fantasy__2023-11-01__3ec25da0ab9e11e9099100783231b47d__player_threes_over_under.json,2023-11-01
Reggie Jackson,6.329999999999998,player_assists_points_rebounds_over_under,10.5,fantasy__2023-11-01__3ec25da0ab9e11e9099100783231b47d__player_assists_points_rebounds_over_under.json,2023-11-01
Moses Moody,6.329999999999998,player_points_over_under,4.5,fantasy__2023-11-01__3bfb088f462639efe881210bc5034970__player_points_over_under.json,2023-11-01
Kentavious Caldwell-Pope,6.329999999999998,player_assists_rebounds_over_under,3.5,fantasy__2023-11-01__3ec25da0ab9e11e9099100783231b47d__player_assists_rebounds_over_under.json,2023-11-01
Jae'Sean Tate,6.329999999999998,player_assists_rebounds_over_under,4.5,fantasy__2023-11-01__2ef6c9e4dbfa5905f2498f58a2d3d2de__player_assists_rebounds_over_under.json,2023-11-01
Andre Drummond,6.329999999999998,player_assists_rebounds_over_under,5.5,fantasy__2023-11-01__6578130e9ff32752733d9e2ffa33e3e3__player_assists_rebounds_over_under.json,2023-11-01
Killian Hayes,6.329999999999998,player_assists_over_under,4.5,fantasy__2023-11-01__776a9be0ce8679c19c5c172a69e800c3__player_assists_over_under.json,2023-11-01
Toumani Camara,6.329999999999998,player_points_rebounds_over_under,9.5,fantasy__2023-11-01__776a9be0ce8679c19c5c172a69e800c3__player_points_rebounds_over_under.json,2023-11-01
Deni Avdija,6.329999999999998,player_assists_points_over_under,14.5,fantasy__2023-11-01__4958815658f7ecee2cc2cafe16cea0d9__player_assists_points_over_under.json,2023-11-01
Pat Connaughton,6.329999999999998,player_assists_points_over_under,7.5,fantasy__2023-11-01__ca377ad145035288690b14dff2536b0b__player_assists_points_over_under.json,2023-11-01
Andrew Wiggins,6.329999999999998,player_assists_points_over_under,15.5,fantasy__2023-11-01__3bfb088f462639efe881210bc5034970__player_assists_points_over_under.json,2023-11-01
Peyton Watson,6.329999999999998,player_assists_points_over_under,4.5,fantasy__2023-11-01__3ec25da0ab9e11e9099100783231b47d__player_assists_points_over_under.json,2023-11-01
Buddy Hield,6.215,player_threes_over_under,2.5,fantasy__2023-11-01__372d21f96f120b5be3befdd804e8b7c3__player_threes_over_under.json,2023-11-01
Coby White,6.170000000000002,player_threes_over_under,1.5,fantasy__2023-11-01__6578130e9ff32752733d9e2ffa33e3e3__player_threes_over_under.json,2023-11-01
Gordon Hayward,6.170000000000002,player_assists_over_under,4.5,fantasy__2023-11-01__2ef6c9e4dbfa5905f2498f58a2d3d2de__player_assists_over_under.json,2023-11-01
Jalen Brunson,6.145,player_assists_over_under,4.5,fantasy__2023-11-01__33efad5a2419a4fa92e8688fc0c05374__player_assists_over_under.json,2023-11-01
Malcolm Brogdon,6.119999999999997,player_points_over_under,16.5,fantasy__2023-11-01__776a9be0ce8679c19c5c172a69e800c3__player_points_over_under.json,2023-11-01
Shaedon Sharpe,6.100000000000001,player_points_over_under,19.5,fantasy__2023-11-01__776a9be0ce8679c19c5c172a69e800c3__player_points_over_under.json,2023-11-01
Kyle Kuzma,5.990000000000002,player_threes_over_under,2.5,fantasy__2023-11-01__4958815658f7ecee2cc2cafe16cea0d9__player_threes_over_under.json,2023-11-01
Dejounte Murray,5.970000000000002,player_threes_over_under,1.5,fantasy__2023-11-01__4958815658f7ecee2cc2cafe16cea0d9__player_threes_over_under.json,2023-11-01
Daniel Gafford,5.880000000000003,player_blocks_steals_over_under,1.5,fantasy__2023-11-01__4958815658f7ecee2cc2cafe16cea0d9__player_blocks_steals_over_under.json,2023-11-01
Lauri Markkanen,5.850000000000001,player_threes_over_under,3.5,fantasy__2023-11-01__60212c14e2aef3b083ece75bddd1f30e__player_threes_over_under.json,2023-11-01
Moses Moody,5.75,player_assists_points_rebounds_over_under,7.5,fantasy__2023-11-01__3bfb088f462639efe881210bc5034970__player_assists_points_rebounds_over_under.json,2023-11-01
Peyton Watson,5.75,player_points_over_under,4.5,fantasy__2023-11-01__3ec25da0ab9e11e9099100783231b47d__player_points_over_under.json,2023-11-01
Quentin Grimes,5.75,player_points_over_under,9.5,fantasy__2023-11-01__33efad5a2419a4fa92e8688fc0c05374__player_points_over_under.json,2023-11-01
Maxi Kleber,5.75,player_points_over_under,5.5,fantasy__2023-11-01__6578130e9ff32752733d9e2ffa33e3e3__player_points_over_under.json,2023-11-01
Karl-Anthony Towns,5.75,player_blocks_steals_over_under,1.5,fantasy__2023-11-01__3ec25da0ab9e11e9099100783231b47d__player_blocks_steals_over_under.json,2023-11-01
Shaedon Sharpe,5.75,player_blocks_steals_over_under,1.5,fantasy__2023-11-01__776a9be0ce8679c19c5c172a69e800c3__player_blocks_steals_over_under.json,2023-11-01
Khris Middleton,5.75,player_assists_rebounds_over_under,6.5,fantasy__2023-11-01__ca377ad145035288690b14dff2536b0b__player_assists_rebounds_over_under.json,2023-11-01
Austin Reaves,5.75,player_assists_rebounds_over_under,7.5,fantasy__2023-11-01__b5b06c705e07ce18bec754960b3f904f__player_assists_rebounds_over_under.json,2023-11-01
Dennis Schroder,5.740000000000002,player_threes_over_under,1.5,fantasy__2023-11-01__ca377ad145035288690b14dff2536b0b__player_threes_over_under.json,2023-11-01
Kawhi Leonard,5.740000000000002,player_steals_over_under,1.5,fantasy__2023-11-01__b5b06c705e07ce18bec754960b3f904f__player_steals_over_under.json,2023-11-01
Nikola Vucevic,5.715,player_assists_over_under,2.5,fantasy__2023-11-01__6578130e9ff32752733d9e2ffa33e3e3__player_assists_over_under.json,2023-11-01
Dorian Finney-Smith,5.619999999999997,player_rebounds_over_under,5.5,fantasy__2023-11-01__e1ac6a8f4b1a9a7438eba912a7404d81__player_rebounds_over_under.json,2023-11-01
Shai Gilgeous-Alexander,5.604999999999997,player_assists_over_under,5.5,fantasy__2023-11-01__35965d479474c534b1f1970d5439cf32__player_assists_over_under.json,2023-11-01
Dereck Lively Ii,5.600000000000001,player_assists_points_rebounds_over_under,13.5,fantasy__2023-11-01__6578130e9ff32752733d9e2ffa33e3e3__player_assists_points_rebounds_over_under.json,2023-11-01
Pascal Siakam,5.549999999999997,player_threes_over_under,1.5,fantasy__2023-11-01__ca377ad145035288690b14dff2536b0b__player_threes_over_under.json,2023-11-01
Stephen Curry,5.530000000000001,player_assists_over_under,5.5,fantasy__2023-11-01__3bfb088f462639efe881210bc5034970__player_assists_over_under.json,2023-11-01
Royce O'Neale,5.475000000000001,player_points_over_under,10.5,fantasy__2023-11-01__e1ac6a8f4b1a9a7438eba912a7404d81__player_points_over_under.json,2023-11-01
Taurean Prince,5.43,player_threes_over_under,1.5,fantasy__2023-11-01__b5b06c705e07ce18bec754960b3f904f__player_threes_over_under.json,2023-11-01
Cade Cunningham,5.414999999999999,player_assists_over_under,6.5,fantasy__2023-11-01__776a9be0ce8679c19c5c172a69e800c3__player_assists_over_under.json,2023-11-01
Austin Reaves,5.409999999999997,player_assists_points_rebounds_over_under,20.5,fantasy__2023-11-01__b5b06c705e07ce18bec754960b3f904f__player_assists_points_rebounds_over_under.json,2023-11-01
Toumani Camara,5.409999999999997,player_assists_points_rebounds_over_under,10.5,fantasy__2023-11-01__776a9be0ce8679c19c5c172a69e800c3__player_assists_points_rebounds_over_under.json,2023-11-01
Pat Connaughton,5.409999999999997,player_points_over_under,6.5,fantasy__2023-11-01__ca377ad145035288690b14dff2536b0b__player_points_over_under.json,2023-11-01
Brook Lopez,5.409999999999997,player_blocks_steals_over_under,2.5,fantasy__2023-11-01__ca377ad145035288690b14dff2536b0b__player_blocks_steals_over_under.json,2023-11-01
Christian Wood,5.409999999999997,player_blocks_steals_over_under,0.5,fantasy__2023-11-01__b5b06c705e07ce18bec754960b3f904f__player_blocks_steals_over_under.json,2023-11-01
Robert Williams,5.409999999999997,player_assists_rebounds_over_under,8.5,fantasy__2023-11-01__776a9be0ce8679c19c5c172a69e800c3__player_assists_rebounds_over_under.json,2023-11-01
Lauri Markkanen,5.409999999999997,player_assists_rebounds_over_under,10.5,fantasy__2023-11-01__60212c14e2aef3b083ece75bddd1f30e__player_assists_rebounds_over_under.json,2023-11-01
Jalen Williams,5.409999999999997,player_assists_rebounds_over_under,8.5,fantasy__2023-11-01__35965d479474c534b1f1970d5439cf32__player_assists_rebounds_over_under.json,2023-11-01
Dejounte Murray,5.409999999999997,player_assists_rebounds_over_under,10.5,fantasy__2023-11-01__4958815658f7ecee2cc2cafe16cea0d9__player_assists_rebounds_over_under.json,2023-11-01
Bennedict Mathurin,5.409999999999997,player_rebounds_over_under,4.5,fantasy__2023-11-01__372d21f96f120b5be3befdd804e8b7c3__player_rebounds_over_under.json,2023-11-01
Christian Wood,5.409999999999997,player_rebounds_over_under,5.5,fantasy__2023-11-01__b5b06c705e07ce18bec754960b3f904f__player_rebounds_over_under.json,2023-11-01
Immanuel Quickley,5.409999999999997,player_rebounds_over_under,3.5,fantasy__2023-11-01__33efad5a2419a4fa92e8688fc0c05374__player_rebounds_over_under.json,2023-11-01
Chris Duarte,5.409999999999997,player_assists_over_under,1.5,fantasy__2023-11-01__3bfb088f462639efe881210bc5034970__player_assists_over_under.json,2023-11-01
Desmond Bane,5.409999999999997,player_assists_over_under,4.5,fantasy__2023-11-01__60212c14e2aef3b083ece75bddd1f30e__player_assists_over_under.json,2023-11-01
Jaren Jackson Jr.,5.409999999999997,player_assists_over_under,1.5,fantasy__2023-11-01__60212c14e2aef3b083ece75bddd1f30e__player_assists_over_under.json,2023-11-01
Jabari Smith Jr.,5.409999999999997,player_points_rebounds_over_under,21.5,fantasy__2023-11-01__2ef6c9e4dbfa5905f2498f58a2d3d2de__player_points_rebounds_over_under.json,2023-11-01
Derrick Jones Jr.,5.409999999999997,player_assists_points_over_under,7.5,fantasy__2023-11-01__6578130e9ff32752733d9e2ffa33e3e3__player_assists_points_over_under.json,2023-11-01
Gradey Dick,5.409999999999997,player_assists_points_over_under,6.5,fantasy__2023-11-01__ca377ad145035288690b14dff2536b0b__player_assists_points_over_under.json,2023-11-01
Keyonte George,5.409999999999997,player_assists_points_over_under,8.5,fantasy__2023-11-01__60212c14e2aef3b083ece75bddd1f30e__player_assists_points_over_under.json,2023-11-01
Isaiah Hartenstein,5.409999999999997,player_steals_over_under,0.5,fantasy__2023-11-01__33efad5a2419a4fa92e8688fc0c05374__player_steals_over_under.json,2023-11-01
Andre Drummond,5.390000000000001,player_rebounds_over_under,5.5,fantasy__2023-11-01__6578130e9ff32752733d9e2ffa33e3e3__player_rebounds_over_under.json,2023-11-01
Stephen Curry,5.270000000000003,player_threes_over_under,4.5,fantasy__2023-11-01__3bfb088f462639efe881210bc5034970__player_threes_over_under.json,2023-11-01
Kevon Looney,5.270000000000003,player_rebounds_over_under,11.5,fantasy__2023-11-01__3bfb088f462639efe881210bc5034970__player_rebounds_over_under.json,2023-11-01
Andrew Wiggins,5.259999999999998,player_assists_points_rebounds_over_under,19.5,fantasy__2023-11-01__3bfb088f462639efe881210bc5034970__player_assists_points_rebounds_over_under.json,2023-11-01
Desmond Bane,5.109999999999999,player_threes_over_under,3.5,fantasy__2023-11-01__60212c14e2aef3b083ece75bddd1f30e__player_threes_over_under.json,2023-11-01
Ziaire Williams,5.039999999999999,player_threes_over_under,1.5,fantasy__2023-11-01__60212c14e2aef3b083ece75bddd1f30e__player_threes_over_under.json,2023-11-01
Kevin Huerter,5.030000000000001,player_rebounds_over_under,3.5,fantasy__2023-11-01__3bfb088f462639efe881210bc5034970__player_rebounds_over_under.json,2023-11-01
Kawhi Leonard,24.985000000000003,player_blocks_over_under,0.5,fantasy__2023-10-31__061741f2e57ecc1bd8e03a1a1311f15b__player_blocks_over_under.json,2023-10-31
Malaki Branham,24.75,player_blocks_steals_over_under,0.5,fantasy__2023-10-31__cdd8b92c395755fd28308d8b9a748b1d__player_blocks_steals_over_under.json,2023-10-31
Josh Okogie,23.57,player_points_over_under,9.5,fantasy__2023-10-31__cdd8b92c395755fd28308d8b9a748b1d__player_points_over_under.json,2023-10-31
Cole Anthony,23.47,player_points_over_under,13.5,fantasy__2023-10-31__061741f2e57ecc1bd8e03a1a1311f15b__player_points_over_under.json,2023-10-31
Cedi Osman,22.849999999999994,player_threes_over_under,1.5,fantasy__2023-10-31__cdd8b92c395755fd28308d8b9a748b1d__player_threes_over_under.json,2023-10-31
Gary Harris,19.840000000000003,player_steals_over_under,0.5,fantasy__2023-10-31__061741f2e57ecc1bd8e03a1a1311f15b__player_steals_over_under.json,2023-10-31
Kevin Durant,19.57,player_points_over_under,31.5,fantasy__2023-10-31__cdd8b92c395755fd28308d8b9a748b1d__player_points_over_under.json,2023-10-31
Mitchell Robinson,17.680000000000007,player_steals_over_under,0.5,fantasy__2023-10-31__602e24ab02589084003de5de7fb7585c__player_steals_over_under.json,2023-10-31
Cedi Osman,17.299999999999997,player_assists_points_over_under,8.5,fantasy__2023-10-31__cdd8b92c395755fd28308d8b9a748b1d__player_assists_points_over_under.json,2023-10-31
Jeremy Sochan,17.060000000000002,player_assists_points_over_under,13.5,fantasy__2023-10-31__cdd8b92c395755fd28308d8b9a748b1d__player_assists_points_over_under.json,2023-10-31
Jusuf Nurkic,15.189999999999998,player_points_over_under,12.5,fantasy__2023-10-31__cdd8b92c395755fd28308d8b9a748b1d__player_points_over_under.json,2023-10-31
Paul George,14.719999999999999,player_blocks_steals_over_under,1.5,fantasy__2023-10-31__061741f2e57ecc1bd8e03a1a1311f15b__player_blocks_steals_over_under.json,2023-10-31
Evan Mobley,14.719999999999999,player_blocks_over_under,1.5,fantasy__2023-10-31__602e24ab02589084003de5de7fb7585c__player_blocks_over_under.json,2023-10-31
Quentin Grimes,14.129999999999995,player_assists_rebounds_over_under,3.5,fantasy__2023-10-31__602e24ab02589084003de5de7fb7585c__player_assists_rebounds_over_under.json,2023-10-31
Max Strus,14.114999999999998,player_assists_over_under,3.5,fantasy__2023-10-31__602e24ab02589084003de5de7fb7585c__player_assists_over_under.json,2023-10-31
Devin Vassell,12.455000000000002,player_threes_over_under,2.5,fantasy__2023-10-31__cdd8b92c395755fd28308d8b9a748b1d__player_threes_over_under.json,2023-10-31
Victor Wembanyama,11.82,player_blocks_steals_over_under,3.5,fantasy__2023-10-31__cdd8b92c395755fd28308d8b9a748b1d__player_blocks_steals_over_under.json,2023-10-31
Eric Gordon,11.82,player_assists_rebounds_over_under,5.5,fantasy__2023-10-31__cdd8b92c395755fd28308d8b9a748b1d__player_assists_rebounds_over_under.json,2023-10-31
Kawhi Leonard,11.61,player_steals_over_under,1.5,fantasy__2023-10-31__061741f2e57ecc1bd8e03a1a1311f15b__player_steals_over_under.json,2023-10-31
Keldon Johnson,11.130000000000003,player_assists_rebounds_over_under,8.5,fantasy__2023-10-31__cdd8b92c395755fd28308d8b9a748b1d__player_assists_rebounds_over_under.json,2023-10-31
Max Strus,10.909999999999997,player_assists_rebounds_over_under,8.5,fantasy__2023-10-31__602e24ab02589084003de5de7fb7585c__player_assists_rebounds_over_under.json,2023-10-31
Devin Vassell,10.399999999999999,player_blocks_steals_over_under,1.5,fantasy__2023-10-31__cdd8b92c395755fd28308d8b9a748b1d__player_blocks_steals_over_under.json,2023-10-31
Victor Wembanyama,10.399999999999999,player_assists_rebounds_over_under,8.5,fantasy__2023-10-31__cdd8b92c395755fd28308d8b9a748b1d__player_assists_rebounds_over_under.json,2023-10-31
Dean Wade,10.225000000000001,player_threes_over_under,1.5,fantasy__2023-10-31__602e24ab02589084003de5de7fb7585c__player_threes_over_under.json,2023-10-31
Devin Vassell,10.170000000000002,player_assists_rebounds_over_under,7.5,fantasy__2023-10-31__cdd8b92c395755fd28308d8b9a748b1d__player_assists_rebounds_over_under.json,2023-10-31
Julius Randle,9.670000000000002,player_rebounds_over_under,8.5,fantasy__2023-10-31__602e24ab02589084003de5de7fb7585c__player_rebounds_over_under.json,2023-10-31
Jeremy Sochan,9.409999999999997,player_points_rebounds_over_under,15.5,fantasy__2023-10-31__cdd8b92c395755fd28308d8b9a748b1d__player_points_rebounds_over_under.json,2023-10-31
Tre Jones,9.409999999999997,player_points_rebounds_over_under,10.5,fantasy__2023-10-31__cdd8b92c395755fd28308d8b9a748b1d__player_points_rebounds_over_under.json,2023-10-31
Jalen Suggs,9.149999999999999,player_assists_points_over_under,12.5,fantasy__2023-10-31__061741f2e57ecc1bd8e03a1a1311f15b__player_assists_points_over_under.json,2023-10-31
Eric Gordon,8.875,player_threes_over_under,2.5,fantasy__2023-10-31__cdd8b92c395755fd28308d8b9a748b1d__player_threes_over_under.json,2023-10-31
Cedi Osman,8.619999999999997,player_blocks_steals_over_under,0.5,fantasy__2023-10-31__cdd8b92c395755fd28308d8b9a748b1d__player_blocks_steals_over_under.json,2023-10-31
